server_player,surface,derived_period,direction_code,direction_label,tactically_actionable,points,matches,server_wins,server_win_rate,first_date,last_date
Flavio Cobolli,Hard,2020s,5,body,True,97,12,49,0.5051546391752577,2024-08-07,2025-11-23
Flavio Cobolli,Hard,2020s,6,t,True,74,12,39,0.527027027027027,2024-08-07,2025-11-23
Flavio Cobolli,Clay,2020s,4,wide,True,142,8,66,0.4647887323943662,2022-03-27,2026-04-30
Flavio Cobolli,Clay,2020s,5,body,True,62,8,31,0.5,2022-03-27,2026-04-30
Flavio Cobolli,Clay,2020s,6,t,True,69,8,31,0.4492753623188406,2022-03-27,2026-04-30
Flavio Cobolli,Grass,2020s,4,wide,True,91,4,43,0.4725274725274725,2024-06-11,2025-07-09
Flavio Cobolli,Grass,2020s,5,body,True,31,4,17,0.5483870967741935,2024-06-11,2025-07-09
Flavio Cobolli,Grass,2020s,6,t,True,56,4,22,0.39285714285714285,2024-06-11,2025-07-09
Flavio Saretta,Hard,to_2009,4,wide,True,26,1,10,0.38461538461538464,2003-01-14,2003-01-14
Flavio Saretta,Hard,to_2009,5,body,True,30,1,11,0.36666666666666664,2003-01-14,2003-01-14
Flavio Saretta,Hard,to_2009,6,t,True,13,1,6,0.46153846153846156,2003-01-14,2003-01-14
Florent Serra,Clay,to_2009,4,wide,True,15,1,8,0.5333333333333333,2009-04-12,2009-04-12
Florent Serra,Clay,to_2009,5,body,True,10,1,3,0.3,2009-04-12,2009-04-12
Florent Serra,Clay,to_2009,6,t,True,5,1,1,0.2,2009-04-12,2009-04-12
Florent Serra,Clay,2010s,4,wide,True,12,1,4,0.3333333333333333,2010-04-14,2010-04-14
Florent Serra,Clay,2010s,5,body,True,10,1,2,0.2,2010-04-14,2010-04-14
Florent Serra,Clay,2010s,6,t,True,7,1,3,0.42857142857142855,2010-04-14,2010-04-14
Florian Mayer,Hard,2010s,4,wide,True,61,7,29,0.47540983606557374,2010-10-24,2017-01-17
Florian Mayer,Hard,2010s,5,body,True,76,7,37,0.4868421052631579,2010-10-24,2017-01-17
Florian Mayer,Hard,2010s,6,t,True,42,7,19,0.4523809523809524,2010-10-24,2017-01-17
Florian Mayer,Clay,2010s,4,wide,True,20,1,10,0.5,2011-05-01,2011-05-01
Florian Mayer,Clay,2010s,5,body,True,3,1,0,0.0,2011-05-01,2011-05-01
Florian Mayer,Clay,2010s,6,t,True,11,1,6,0.5454545454545454,2011-05-01,2011-05-01
Florian Mayer,Grass,2010s,4,wide,True,1,1,0,0.0,2016-06-07,2016-06-07
Florian Mayer,Grass,2010s,5,body,True,13,1,8,0.6153846153846154,2016-06-07,2016-06-07
Florian Mayer,Grass,2010s,6,t,True,4,1,3,0.75,2016-06-07,2016-06-07
Frances Tiafoe,Hard,2010s,4,wide,True,50,4,27,0.54,2017-08-29,2019-11-05
Frances Tiafoe,Hard,2010s,5,body,True,54,4,31,0.5740740740740741,2017-08-29,2019-11-05
Frances Tiafoe,Hard,2010s,6,t,True,24,4,13,0.5416666666666666,2017-08-29,2019-11-05
Frances Tiafoe,Hard,2020s,4,wide,True,524,34,285,0.5438931297709924,2021-10-11,2026-03-26
Frances Tiafoe,Hard,2020s,5,body,True,329,32,178,0.541033434650456,2021-10-11,2026-03-26
Frances Tiafoe,Hard,2020s,6,t,True,387,34,199,0.5142118863049095,2021-10-11,2026-03-26
Frances Tiafoe,Hard,2020s,0,unknown,False,1,1,1,1.0,2024-08-30,2024-08-30
Frances Tiafoe,Clay,2020s,4,wide,True,86,7,37,0.43023255813953487,2022-05-03,2025-06-03
Frances Tiafoe,Clay,2020s,5,body,True,69,7,38,0.5507246376811594,2022-05-03,2025-06-03
Frances Tiafoe,Clay,2020s,6,t,True,65,7,37,0.5692307692307692,2022-05-03,2025-06-03
Frances Tiafoe,Grass,2020s,4,wide,True,37,1,20,0.5405405405405406,2022-07-03,2022-07-03
Frances Tiafoe,Grass,2020s,5,body,True,37,1,18,0.4864864864864865,2022-07-03,2022-07-03
Frances Tiafoe,Grass,2020s,6,t,True,26,1,10,0.38461538461538464,2022-07-03,2022-07-03
Francesco Maestrelli,Clay,2020s,4,wide,True,9,1,4,0.4444444444444444,2022-07-16,2022-07-16
Francesco Maestrelli,Clay,2020s,5,body,True,20,1,15,0.75,2022-07-16,2022-07-16
Francesco Maestrelli,Clay,2020s,6,t,True,4,1,2,0.5,2022-07-16,2022-07-16
Francesco Passaro,Clay,2020s,4,wide,True,28,2,9,0.32142857142857145,2022-05-08,2024-11-19
Francesco Passaro,Clay,2020s,5,body,True,17,2,6,0.35294117647058826,2022-05-08,2024-11-19
Francesco Passaro,Clay,2020s,6,t,True,19,2,9,0.47368421052631576,2022-05-08,2024-11-19
Francisco Cerundolo,Hard,2020s,4,wide,True,132,16,64,0.48484848484848486,2022-03-23,2025-10-30
Francisco Cerundolo,Hard,2020s,5,body,True,152,17,60,0.39473684210526316,2022-03-23,2025-10-30
Francisco Cerundolo,Hard,2020s,6,t,True,148,17,66,0.44594594594594594,2022-03-23,2025-10-30
Francisco Cerundolo,Clay,2020s,4,wide,True,275,24,145,0.5272727272727272,2020-12-06,2025-05-15
Francisco Cerundolo,Clay,2020s,5,body,True,170,23,90,0.5294117647058824,2020-12-06,2025-05-15
Francisco Cerundolo,Clay,2020s,6,t,True,227,24,109,0.4801762114537445,2020-12-06,2025-05-15
Francisco Cerundolo,Clay,2020s,0,unknown,False,1,1,1,1.0,2023-06-05,2023-06-05
Francisco Cerundolo,Grass,2020s,4,wide,True,11,1,6,0.5454545454545454,2025-06-30,2025-06-30
Francisco Cerundolo,Grass,2020s,5,body,True,11,1,4,0.36363636363636365,2025-06-30,2025-06-30
Francisco Cerundolo,Grass,2020s,6,t,True,13,1,4,0.3076923076923077,2025-06-30,2025-06-30
Francisco Clavet,Clay,to_2009,4,wide,True,26,2,15,0.5769230769230769,1990-05-28,1998-08-02
Francisco Clavet,Clay,to_2009,5,body,True,33,2,21,0.6363636363636364,1990-05-28,1998-08-02
Francisco Clavet,Clay,to_2009,6,t,True,12,2,10,0.8333333333333334,1990-05-28,1998-08-02
Francisco Comesana,Hard,2020s,4,wide,True,36,6,15,0.4166666666666667,2025-03-19,2025-10-15
Francisco Comesana,Hard,2020s,5,body,True,66,6,30,0.45454545454545453,2025-03-19,2025-10-15
Francisco Comesana,Hard,2020s,6,t,True,38,6,11,0.2894736842105263,2025-03-19,2025-10-15
Francisco Comesana,Clay,2020s,4,wide,True,14,2,4,0.2857142857142857,2022-06-19,2025-07-18
Francisco Comesana,Clay,2020s,5,body,True,6,2,3,0.5,2022-06-19,2025-07-18
Francisco Comesana,Clay,2020s,6,t,True,5,1,2,0.4,2025-07-18,2025-07-18
Francisco Comesana,Grass,2020s,4,wide,True,14,1,6,0.42857142857142855,2024-07-02,2024-07-02
Francisco Comesana,Grass,2020s,5,body,True,14,1,7,0.5,2024-07-02,2024-07-02
Francisco Comesana,Grass,2020s,6,t,True,13,1,9,0.6923076923076923,2024-07-02,2024-07-02
Francisco Llanes,Clay,2020s,4,wide,True,5,1,1,0.2,2021-09-18,2021-09-18
Francisco Llanes,Clay,2020s,5,body,True,5,1,4,0.8,2021-09-18,2021-09-18
Francisco Llanes,Clay,2020s,6,t,True,8,1,3,0.375,2021-09-18,2021-09-18
Franco Skugor,Hard,2010s,4,wide,True,9,1,2,0.2222222222222222,2019-02-12,2019-02-12
Franco Skugor,Hard,2010s,5,body,True,2,1,1,0.5,2019-02-12,2019-02-12
Franco Skugor,Hard,2010s,6,t,True,10,1,5,0.5,2019-02-12,2019-02-12
Franco Squillari,Clay,to_2009,4,wide,True,29,2,16,0.5517241379310345,1997-03-30,2002-04-15
Franco Squillari,Clay,to_2009,5,body,True,14,2,9,0.6428571428571429,1997-03-30,2002-04-15
Franco Squillari,Clay,to_2009,6,t,True,27,2,6,0.2222222222222222,1997-03-30,2002-04-15
Frank Dancevic,Hard,to_2009,4,wide,True,6,1,3,0.5,2008-07-21,2008-07-21
Frank Dancevic,Hard,to_2009,5,body,True,12,1,5,0.4166666666666667,2008-07-21,2008-07-21
Frank Dancevic,Hard,to_2009,6,t,True,3,1,2,0.6666666666666666,2008-07-21,2008-07-21
Frank Dancevic,Clay,2010s,4,wide,True,8,1,4,0.5,2016-03-04,2016-03-04
Frank Dancevic,Clay,2010s,5,body,True,14,1,7,0.5,2016-03-04,2016-03-04
Frank Dancevic,Clay,2010s,6,t,True,7,1,0,0.0,2016-03-04,2016-03-04
Frank Dancevic,Clay,2010s,0,unknown,False,1,1,1,1.0,2016-03-04,2016-03-04
Gabriel Decamps,Hard,2020s,4,wide,True,8,1,2,0.25,2022-10-25,2022-10-25
Gabriel Decamps,Hard,2020s,5,body,True,10,1,6,0.6,2022-10-25,2022-10-25
Gabriel Decamps,Hard,2020s,6,t,True,7,1,4,0.5714285714285714,2022-10-25,2022-10-25
Gabriel Diallo,Hard,2020s,4,wide,True,84,9,37,0.44047619047619047,2024-07-23,2025-08-12
Gabriel Diallo,Hard,2020s,5,body,True,75,9,34,0.4533333333333333,2024-07-23,2025-08-12
Gabriel Diallo,Hard,2020s,6,t,True,72,9,36,0.5,2024-07-23,2025-08-12
Gabriel Diallo,Clay,2020s,4,wide,True,26,2,8,0.3076923076923077,2025-05-01,2025-05-29
Gabriel Diallo,Clay,2020s,5,body,True,23,2,10,0.43478260869565216,2025-05-01,2025-05-29
Gabriel Diallo,Clay,2020s,6,t,True,21,2,9,0.42857142857142855,2025-05-01,2025-05-29
Gabriel Diallo,Grass,2020s,4,wide,True,28,3,14,0.5,2025-06-15,2025-07-02
Gabriel Diallo,Grass,2020s,5,body,True,34,3,19,0.5588235294117647,2025-06-15,2025-07-02
Gabriel Diallo,Grass,2020s,6,t,True,26,3,12,0.46153846153846156,2025-06-15,2025-07-02
Gabriel Markus,Clay,to_2009,4,wide,True,6,1,4,0.6666666666666666,1992-05-28,1992-05-28
Gabriel Markus,Clay,to_2009,5,body,True,14,1,6,0.42857142857142855,1992-05-28,1992-05-28
Gabriel Markus,Clay,to_2009,6,t,True,6,1,1,0.16666666666666666,1992-05-28,1992-05-28
Gabriele Felline,Clay,2010s,4,wide,True,5,1,1,0.2,2013-10-01,2013-10-01
Gabriele Felline,Clay,2010s,5,body,True,12,1,3,0.25,2013-10-01,2013-10-01
Gabriele Felline,Clay,2010s,6,t,True,3,1,1,0.3333333333333333,2013-10-01,2013-10-01
Gael Monfils,Hard,to_2009,4,wide,True,98,5,38,0.3877551020408163,2005-08-30,2009-11-15
Gael Monfils,Hard,to_2009,5,body,True,99,5,47,0.47474747474747475,2005-08-30,2009-11-15
Gael Monfils,Hard,to_2009,6,t,True,40,5,23,0.575,2005-08-30,2009-11-15
Gael Monfils,Hard,2010s,4,wide,True,559,48,278,0.49731663685152055,2010-09-08,2019-11-01
Gael Monfils,Hard,2010s,5,body,True,479,48,224,0.46764091858037576,2010-09-08,2019-11-01
Gael Monfils,Hard,2010s,6,t,True,429,48,220,0.5128205128205128,2010-09-08,2019-11-01
Gael Monfils,Hard,2020s,4,wide,True,705,49,343,0.48652482269503544,2020-01-23,2025-03-23
Gael Monfils,Hard,2020s,5,body,True,537,49,261,0.4860335195530726,2020-01-23,2025-03-23
Gael Monfils,Hard,2020s,6,t,True,386,49,184,0.47668393782383417,2020-01-23,2025-03-23
Gael Monfils,Clay,to_2009,4,wide,True,55,4,21,0.38181818181818183,2006-05-13,2009-06-03
Gael Monfils,Clay,to_2009,5,body,True,58,4,30,0.5172413793103449,2006-05-13,2009-06-03
Gael Monfils,Clay,to_2009,6,t,True,43,4,18,0.4186046511627907,2006-05-13,2009-06-03
Gael Monfils,Clay,2010s,4,wide,True,180,14,85,0.4722222222222222,2011-06-01,2019-05-28
Gael Monfils,Clay,2010s,5,body,True,170,14,87,0.5117647058823529,2011-06-01,2019-05-28
Gael Monfils,Clay,2010s,6,t,True,100,14,46,0.46,2011-06-01,2019-05-28
Gael Monfils,Clay,2020s,4,wide,True,165,10,70,0.42424242424242425,2020-09-28,2026-04-05
Gael Monfils,Clay,2020s,5,body,True,108,10,40,0.37037037037037035,2020-09-28,2026-04-05
Gael Monfils,Clay,2020s,6,t,True,90,10,39,0.43333333333333335,2020-09-28,2026-04-05
Gael Monfils,Grass,2010s,4,wide,True,14,2,7,0.5,2013-06-12,2015-06-08
Gael Monfils,Grass,2010s,5,body,True,25,2,15,0.6,2013-06-12,2015-06-08
Gael Monfils,Grass,2010s,6,t,True,5,2,2,0.4,2013-06-12,2015-06-08
Gael Monfils,Grass,2020s,4,wide,True,37,2,24,0.6486486486486487,2024-07-01,2024-07-05
Gael Monfils,Grass,2020s,5,body,True,28,2,7,0.25,2024-07-01,2024-07-05
Gael Monfils,Grass,2020s,6,t,True,19,2,7,0.3684210526315789,2024-07-01,2024-07-05
Galo Blanco,Clay,to_2009,4,wide,True,21,2,11,0.5238095238095238,1997-06-04,2001-03-04
Galo Blanco,Clay,to_2009,5,body,True,11,2,5,0.45454545454545453,1997-06-04,2001-03-04
Galo Blanco,Clay,to_2009,6,t,True,20,2,10,0.5,1997-06-04,2001-03-04
Gary Muller,Grass,to_2009,4,wide,True,21,1,7,0.3333333333333333,1992-06-24,1992-06-24
Gary Muller,Grass,to_2009,5,body,True,7,1,3,0.42857142857142855,1992-06-24,1992-06-24
Gary Muller,Grass,to_2009,6,t,True,18,1,11,0.6111111111111112,1992-06-24,1992-06-24
Gastao Elias,Hard,2010s,4,wide,True,10,1,6,0.6,2014-01-03,2014-01-03
Gastao Elias,Hard,2010s,5,body,True,12,1,8,0.6666666666666666,2014-01-03,2014-01-03
Gastao Elias,Hard,2010s,6,t,True,6,1,4,0.6666666666666666,2014-01-03,2014-01-03
Gaston Etlis,Hard,to_2009,4,wide,True,27,1,14,0.5185185185185185,1996-01-15,1996-01-15
Gaston Etlis,Hard,to_2009,5,body,True,9,1,3,0.3333333333333333,1996-01-15,1996-01-15
Gaston Etlis,Hard,to_2009,6,t,True,29,1,17,0.5862068965517241,1996-01-15,1996-01-15
Gaston Gaudio,Hard,to_2009,4,wide,True,72,4,32,0.4444444444444444,2002-09-20,2005-11-19
Gaston Gaudio,Hard,to_2009,5,body,True,44,3,21,0.4772727272727273,2002-09-20,2005-11-19
Gaston Gaudio,Hard,to_2009,6,t,True,53,4,14,0.2641509433962264,2002-09-20,2005-11-19
Gaston Gaudio,Clay,to_2009,4,wide,True,82,5,36,0.43902439024390244,2003-05-15,2005-02-06
Gaston Gaudio,Clay,to_2009,5,body,True,26,5,12,0.46153846153846156,2003-05-15,2005-02-06
Gaston Gaudio,Clay,to_2009,6,t,True,57,5,27,0.47368421052631576,2003-05-15,2005-02-06
Gavin Van Peperzeel,Hard,2010s,4,wide,True,11,1,4,0.36363636363636365,2015-11-23,2015-11-23
Gavin Van Peperzeel,Hard,2010s,5,body,True,5,1,4,0.8,2015-11-23,2015-11-23
Gavin Van Peperzeel,Hard,2010s,6,t,True,6,1,2,0.3333333333333333,2015-11-23,2015-11-23
Genaro Alberto Olivieri,Clay,2020s,4,wide,True,6,1,3,0.5,2024-05-29,2024-05-29
Genaro Alberto Olivieri,Clay,2020s,5,body,True,2,1,1,0.5,2024-05-29,2024-05-29
Genaro Alberto Olivieri,Clay,2020s,6,t,True,8,1,1,0.125,2024-05-29,2024-05-29
George Bastl,Grass,to_2009,4,wide,True,7,1,2,0.2857142857142857,2005-06-21,2005-06-21
George Bastl,Grass,to_2009,5,body,True,6,1,1,0.16666666666666666,2005-06-21,2005-06-21
George Bastl,Grass,to_2009,6,t,True,14,1,5,0.35714285714285715,2005-06-21,2005-06-21
Gerald Melzer,Clay,2010s,4,wide,True,7,1,5,0.7142857142857143,2016-04-20,2016-04-20
Gerald Melzer,Clay,2010s,5,body,True,4,1,2,0.5,2016-04-20,2016-04-20
Gerald Melzer,Clay,2010s,6,t,True,6,1,4,0.6666666666666666,2016-04-20,2016-04-20
Gerald Melzer,Clay,2010s,0,unknown,False,1,1,1,1.0,2016-04-20,2016-04-20
Germain Gigounon,Clay,2010s,4,wide,True,6,1,2,0.3333333333333333,2015-05-26,2015-05-26
Germain Gigounon,Clay,2010s,5,body,True,22,1,9,0.4090909090909091,2015-05-26,2015-05-26
Germain Gigounon,Clay,2010s,6,t,True,9,1,2,0.2222222222222222,2015-05-26,2015-05-26
Gianluca Mager,Hard,2010s,4,wide,True,3,1,0,0.0,2019-10-24,2019-10-24
Gianluca Mager,Hard,2010s,5,body,True,8,1,6,0.75,2019-10-24,2019-10-24
Gianluca Mager,Hard,2010s,6,t,True,6,1,0,0.0,2019-10-24,2019-10-24
Gianluca Mager,Clay,2010s,4,wide,True,13,1,5,0.38461538461538464,2019-04-14,2019-04-14
Gianluca Mager,Clay,2010s,5,body,True,15,1,10,0.6666666666666666,2019-04-14,2019-04-14
Gianluca Mager,Clay,2010s,6,t,True,9,1,2,0.2222222222222222,2019-04-14,2019-04-14
Gianluca Mager,Clay,2020s,4,wide,True,21,1,13,0.6190476190476191,2021-06-02,2021-06-02
Gianluca Mager,Clay,2020s,5,body,True,16,1,7,0.4375,2021-06-02,2021-06-02
Gianluca Mager,Clay,2020s,6,t,True,10,1,5,0.5,2021-06-02,2021-06-02
Gianluca Pozzi,Hard,to_2009,4,wide,True,12,1,8,0.6666666666666666,2000-09-01,2000-09-01
Gianluca Pozzi,Hard,to_2009,5,body,True,22,1,11,0.5,2000-09-01,2000-09-01
Gianluca Pozzi,Hard,to_2009,6,t,True,12,1,6,0.5,2000-09-01,2000-09-01
Gianluigi Quinzi,Hard,2010s,4,wide,True,10,1,2,0.2,2019-02-22,2019-02-22
Gianluigi Quinzi,Hard,2010s,5,body,True,3,1,1,0.3333333333333333,2019-02-22,2019-02-22
Gianluigi Quinzi,Hard,2010s,6,t,True,12,1,6,0.5,2019-02-22,2019-02-22
Gianluigi Quinzi,Clay,2010s,4,wide,True,10,1,3,0.3,2018-07-15,2018-07-15
Gianluigi Quinzi,Clay,2010s,5,body,True,11,1,5,0.45454545454545453,2018-07-15,2018-07-15
Gianluigi Quinzi,Clay,2010s,6,t,True,6,1,2,0.3333333333333333,2018-07-15,2018-07-15
Gijs Brouwer,Hard,2010s,4,wide,True,1,1,1,1.0,2019-02-04,2019-02-04
Gijs Brouwer,Hard,2010s,5,body,True,17,1,11,0.6470588235294118,2019-02-04,2019-02-04
Gijs Brouwer,Hard,2010s,6,t,True,3,1,1,0.3333333333333333,2019-02-04,2019-02-04
Gijs Brouwer,Hard,2020s,4,wide,True,69,10,37,0.5362318840579711,2021-08-01,2024-09-22
Gijs Brouwer,Hard,2020s,5,body,True,77,10,38,0.4935064935064935,2021-08-01,2024-09-22
Gijs Brouwer,Hard,2020s,6,t,True,94,10,48,0.5106382978723404,2021-08-01,2024-09-22
Gijs Brouwer,Clay,2010s,4,wide,True,8,1,2,0.25,2019-07-16,2019-07-16
Gijs Brouwer,Clay,2010s,5,body,True,11,1,4,0.36363636363636365,2019-07-16,2019-07-16
Gijs Brouwer,Clay,2010s,6,t,True,2,1,1,0.5,2019-07-16,2019-07-16
Gijs Brouwer,Clay,2020s,4,wide,True,25,4,13,0.52,2022-04-06,2023-04-09
Gijs Brouwer,Clay,2020s,5,body,True,21,4,10,0.47619047619047616,2022-04-06,2023-04-09
Gijs Brouwer,Clay,2020s,6,t,True,25,4,11,0.44,2022-04-06,2023-04-09
Gilles Arnaud Bailly,Hard,2020s,4,wide,True,10,1,4,0.4,2022-10-18,2022-10-18
Gilles Arnaud Bailly,Hard,2020s,5,body,True,38,1,18,0.47368421052631576,2022-10-18,2022-10-18
Gilles Arnaud Bailly,Hard,2020s,6,t,True,4,1,2,0.5,2022-10-18,2022-10-18
Gilles Arnaud Bailly,Hard,2020s,0,unknown,False,1,1,0,0.0,2022-10-18,2022-10-18
Gilles Arnaud Bailly,Clay,2020s,4,wide,True,11,1,2,0.18181818181818182,2025-08-31,2025-08-31
Gilles Arnaud Bailly,Clay,2020s,5,body,True,11,1,3,0.2727272727272727,2025-08-31,2025-08-31
Gilles Arnaud Bailly,Clay,2020s,6,t,True,12,1,5,0.4166666666666667,2025-08-31,2025-08-31
Gilles Muller,Hard,to_2009,4,wide,True,44,3,18,0.4090909090909091,2005-03-13,2008-09-04
Gilles Muller,Hard,to_2009,5,body,True,19,3,10,0.5263157894736842,2005-03-13,2008-09-04
Gilles Muller,Hard,to_2009,6,t,True,48,3,23,0.4791666666666667,2005-03-13,2008-09-04
Gilles Muller,Hard,2010s,4,wide,True,51,6,19,0.37254901960784315,2012-07-22,2017-03-14
Gilles Muller,Hard,2010s,5,body,True,73,6,37,0.5068493150684932,2012-07-22,2017-03-14
Gilles Muller,Hard,2010s,6,t,True,64,6,33,0.515625,2012-07-22,2017-03-14
Gilles Muller,Grass,to_2009,4,wide,True,11,2,7,0.6363636363636364,2005-06-13,2005-06-23
Gilles Muller,Grass,to_2009,5,body,True,51,2,28,0.5490196078431373,2005-06-13,2005-06-23
Gilles Muller,Grass,to_2009,6,t,True,12,2,5,0.4166666666666667,2005-06-13,2005-06-23
Gilles Muller,Grass,2010s,4,wide,True,37,3,22,0.5945945945945946,2015-06-13,2017-07-10
Gilles Muller,Grass,2010s,5,body,True,39,3,17,0.4358974358974359,2015-06-13,2017-07-10
Gilles Muller,Grass,2010s,6,t,True,37,3,19,0.5135135135135135,2015-06-13,2017-07-10
Gilles Simon,Hard,to_2009,4,wide,True,158,7,80,0.5063291139240507,2008-07-26,2009-10-04
Gilles Simon,Hard,to_2009,5,body,True,103,7,53,0.5145631067961165,2008-07-26,2009-10-04
Gilles Simon,Hard,to_2009,6,t,True,64,7,33,0.515625,2008-07-26,2009-10-04
Gilles Simon,Hard,2010s,4,wide,True,199,23,98,0.49246231155778897,2011-01-15,2019-10-01
Gilles Simon,Hard,2010s,5,body,True,264,23,138,0.5227272727272727,2011-01-15,2019-10-01
Gilles Simon,Hard,2010s,6,t,True,220,23,106,0.4818181818181818,2011-01-15,2019-10-01
Gilles Simon,Hard,2020s,4,wide,True,71,9,34,0.4788732394366197,2020-02-13,2022-11-03
Gilles Simon,Hard,2020s,5,body,True,127,10,63,0.49606299212598426,2020-02-13,2022-11-03
Gilles Simon,Hard,2020s,6,t,True,74,10,35,0.47297297297297297,2020-02-13,2022-11-03
Gilles Simon,Clay,2010s,4,wide,True,143,8,72,0.5034965034965035,2011-07-24,2017-07-27
Gilles Simon,Clay,2010s,5,body,True,99,8,52,0.5252525252525253,2011-07-24,2017-07-27
Gilles Simon,Clay,2010s,6,t,True,76,8,35,0.4605263157894737,2011-07-24,2017-07-27
Gilles Simon,Clay,2020s,4,wide,True,40,4,18,0.45,2021-05-30,2022-05-28
Gilles Simon,Clay,2020s,5,body,True,80,4,38,0.475,2021-05-30,2022-05-28
Gilles Simon,Clay,2020s,6,t,True,30,4,13,0.43333333333333335,2021-05-30,2022-05-28
Gilles Simon,Grass,2010s,4,wide,True,61,4,30,0.4918032786885246,2013-06-23,2019-06-21
Gilles Simon,Grass,2010s,5,body,True,57,4,30,0.5263157894736842,2013-06-23,2019-06-21
Gilles Simon,Grass,2010s,6,t,True,39,4,23,0.5897435897435898,2013-06-23,2019-06-21
Gilles Simon,Grass,2020s,4,wide,True,6,1,4,0.6666666666666666,2022-06-09,2022-06-09
Gilles Simon,Grass,2020s,5,body,True,19,1,10,0.5263157894736842,2022-06-09,2022-06-09
Gilles Simon,Grass,2020s,6,t,True,1,1,1,1.0,2022-06-09,2022-06-09
Giorgio Galimberti,Clay,to_2009,4,wide,True,5,1,2,0.4,2002-05-07,2002-05-07
Giorgio Galimberti,Clay,to_2009,5,body,True,14,1,7,0.5,2002-05-07,2002-05-07
Giorgio Galimberti,Clay,to_2009,6,t,True,5,1,2,0.4,2002-05-07,2002-05-07
Giovanni Lapentti,Clay,2010s,4,wide,True,1,1,0,0.0,2015-03-31,2015-03-31
Giovanni Lapentti,Clay,2010s,5,body,True,12,1,6,0.5,2015-03-31,2015-03-31
Giovanni Lapentti,Clay,2010s,6,t,True,4,1,2,0.5,2015-03-31,2015-03-31
Giovanni Mpetshi Perricard,Hard,2020s,4,wide,True,195,20,109,0.558974358974359,2024-07-31,2026-01-06
Giovanni Mpetshi Perricard,Hard,2020s,5,body,True,72,16,41,0.5694444444444444,2024-07-31,2026-01-06
Giovanni Mpetshi Perricard,Hard,2020s,6,t,True,295,20,174,0.5898305084745763,2024-07-31,2026-01-06
Giovanni Mpetshi Perricard,Clay,2020s,4,wide,True,46,3,26,0.5652173913043478,2024-05-28,2025-05-25
Giovanni Mpetshi Perricard,Clay,2020s,5,body,True,45,3,19,0.4222222222222222,2024-05-28,2025-05-25
Giovanni Mpetshi Perricard,Clay,2020s,6,t,True,38,3,18,0.47368421052631576,2024-05-28,2025-05-25
Giovanni Mpetshi Perricard,Grass,2020s,4,wide,True,87,6,40,0.45977011494252873,2024-06-11,2025-06-30
Giovanni Mpetshi Perricard,Grass,2020s,5,body,True,21,5,14,0.6666666666666666,2024-06-11,2025-06-30
Giovanni Mpetshi Perricard,Grass,2020s,6,t,True,122,6,61,0.5,2024-06-11,2025-06-30
Giulio Zeppieri,Hard,2020s,4,wide,True,19,1,8,0.42105263157894735,2024-02-11,2024-02-11
Giulio Zeppieri,Hard,2020s,5,body,True,7,1,4,0.5714285714285714,2024-02-11,2024-02-11
Giulio Zeppieri,Hard,2020s,6,t,True,6,1,2,0.3333333333333333,2024-02-11,2024-02-11
Giulio Zeppieri,Clay,2020s,4,wide,True,37,2,18,0.4864864864864865,2022-05-24,2025-05-26
Giulio Zeppieri,Clay,2020s,5,body,True,17,2,7,0.4117647058823529,2022-05-24,2025-05-26
Giulio Zeppieri,Clay,2020s,6,t,True,26,2,12,0.46153846153846156,2022-05-24,2025-05-26
Goncalo Oliveira,Hard,2010s,4,wide,True,10,1,7,0.7,2019-02-04,2019-02-04
Goncalo Oliveira,Hard,2010s,5,body,True,12,1,8,0.6666666666666666,2019-02-04,2019-02-04
Goncalo Oliveira,Hard,2010s,6,t,True,3,1,0,0.0,2019-02-04,2019-02-04
Goncalo Oliveira,Hard,2020s,4,wide,True,6,1,2,0.3333333333333333,2024-11-19,2024-11-19
Goncalo Oliveira,Hard,2020s,5,body,True,3,1,1,0.3333333333333333,2024-11-19,2024-11-19
Goncalo Oliveira,Hard,2020s,6,t,True,10,1,4,0.4,2024-11-19,2024-11-19
Goncalo Oliveira,Clay,2010s,4,wide,True,10,1,5,0.5,2019-05-16,2019-05-16
Goncalo Oliveira,Clay,2010s,5,body,True,1,1,0,0.0,2019-05-16,2019-05-16
Goncalo Oliveira,Clay,2010s,6,t,True,3,1,3,1.0,2019-05-16,2019-05-16
Goncalo Oliveira,Clay,2020s,4,wide,True,4,1,2,0.5,2024-11-03,2024-11-03
Goncalo Oliveira,Clay,2020s,5,body,True,7,1,6,0.8571428571428571,2024-11-03,2024-11-03
Goncalo Oliveira,Clay,2020s,6,t,True,4,1,4,1.0,2024-11-03,2024-11-03
Gonzalo Escobar,Hard,2010s,4,wide,True,15,1,7,0.4666666666666667,2019-04-21,2019-04-21
Gonzalo Escobar,Hard,2010s,5,body,True,7,1,2,0.2857142857142857,2019-04-21,2019-04-21
Gonzalo Escobar,Hard,2010s,6,t,True,20,1,12,0.6,2019-04-21,2019-04-21
Gonzalo Lama,Clay,2010s,4,wide,True,4,1,1,0.25,2014-04-29,2014-04-29
Gonzalo Lama,Clay,2010s,5,body,True,4,1,3,0.75,2014-04-29,2014-04-29
Gonzalo Lama,Clay,2010s,6,t,True,12,1,8,0.6666666666666666,2014-04-29,2014-04-29
Goran Ivanisevic,Hard,to_2009,4,wide,True,590,36,310,0.5254237288135594,1990-08-26,2001-11-16
Goran Ivanisevic,Hard,to_2009,5,body,True,451,36,221,0.49002217294900224,1990-08-26,2001-11-16
