scope,direction,metric,threshold,stratum_type,stratum,eligible_rows,total_rows,coverage_rate,complete_matches,total_matches,complete_match_rate,covered_players
both_global,wide,direction_points,250,derived_period,to_2009,1167,3912,0.2983128834355828,538,1956,0.27505112474437626,42
both_global,wide,direction_points,250,derived_period,2010s,1293,4464,0.2896505376344086,595,2232,0.26657706093189965,51
both_global,wide,direction_points,250,derived_period,2020s,2741,6672,0.41082134292565947,1269,3336,0.38039568345323743,92
both_global,wide,direction_matches,0,overall,Overall,15048,15048,1.0,7524,7524,1.0,1002
both_global,wide,direction_matches,0,surface,Hard,9646,9646,1.0,4823,4823,1.0,753
both_global,wide,direction_matches,0,surface,Clay,3744,3744,1.0,1872,1872,1.0,587
both_global,wide,direction_matches,0,surface,Grass,1658,1658,1.0,829,829,1.0,359
both_global,wide,direction_matches,0,derived_period,to_2009,3912,3912,1.0,1956,1956,1.0,357
both_global,wide,direction_matches,0,derived_period,2010s,4464,4464,1.0,2232,2232,1.0,412
both_global,wide,direction_matches,0,derived_period,2020s,6672,6672,1.0,3336,3336,1.0,470
both_global,wide,direction_matches,1,overall,Overall,13276,15048,0.8822434875066454,6635,7524,0.8818447634237108,576
both_global,wide,direction_matches,1,surface,Hard,8697,9646,0.9016172506738545,4348,4823,0.9015135807588638,493
both_global,wide,direction_matches,1,surface,Clay,3138,3744,0.8381410256410257,1568,1872,0.8376068376068376,386
both_global,wide,direction_matches,1,surface,Grass,1441,1658,0.8691194209891435,719,829,0.8673100120627262,283
both_global,wide,direction_matches,1,derived_period,to_2009,3234,3912,0.8266871165644172,1617,1956,0.8266871165644172,188
both_global,wide,direction_matches,1,derived_period,2010s,3876,4464,0.8682795698924731,1937,2232,0.867831541218638,250
both_global,wide,direction_matches,1,derived_period,2020s,6166,6672,0.9241606714628298,3081,3336,0.9235611510791367,321
both_global,wide,direction_matches,3,overall,Overall,11522,15048,0.7656831472620946,5755,7524,0.7648856990962254,379
both_global,wide,direction_matches,3,surface,Hard,7673,9646,0.7954592577234086,3833,4823,0.794733568318474,356
both_global,wide,direction_matches,3,surface,Clay,2622,3744,0.7003205128205128,1309,1872,0.6992521367521367,278
both_global,wide,direction_matches,3,surface,Grass,1227,1658,0.7400482509047045,613,829,0.7394451145958987,227
both_global,wide,direction_matches,3,derived_period,to_2009,2635,3912,0.6735685071574642,1317,1956,0.6733128834355828,118
both_global,wide,direction_matches,3,derived_period,2010s,3255,4464,0.7291666666666666,1625,2232,0.7280465949820788,170
both_global,wide,direction_matches,3,derived_period,2020s,5632,6672,0.8441247002398081,2813,3336,0.8432254196642686,231
both_global,wide,direction_matches,5,overall,Overall,10347,15048,0.6875996810207337,5166,7524,0.6866028708133971,318
both_global,wide,direction_matches,5,surface,Hard,6953,9646,0.7208169189301264,3470,4823,0.7194692100352478,302
both_global,wide,direction_matches,5,surface,Clay,2294,3744,0.6127136752136753,1146,1872,0.6121794871794872,242
both_global,wide,direction_matches,5,surface,Grass,1100,1658,0.6634499396863691,550,829,0.6634499396863691,198
both_global,wide,direction_matches,5,derived_period,to_2009,2264,3912,0.5787321063394683,1132,1956,0.5787321063394683,101
both_global,wide,direction_matches,5,derived_period,2010s,2847,4464,0.6377688172043011,1419,2232,0.635752688172043,143
both_global,wide,direction_matches,5,derived_period,2020s,5236,6672,0.7847721822541966,2615,3336,0.7838729016786571,199
both_global,wide,direction_matches,10,overall,Overall,8107,15048,0.5387426900584795,4043,7524,0.5373471557682084,229
both_global,wide,direction_matches,10,surface,Hard,5456,9646,0.5656230561890939,2722,4823,0.5643790172092059,219
both_global,wide,direction_matches,10,surface,Clay,1776,3744,0.47435897435897434,885,1872,0.47275641025641024,179
both_global,wide,direction_matches,10,surface,Grass,875,1658,0.5277442702050663,436,829,0.525934861278649,152
both_global,wide,direction_matches,10,derived_period,to_2009,1613,3912,0.41232106339468305,806,1956,0.4120654396728016,61
both_global,wide,direction_matches,10,derived_period,2010s,2139,4464,0.4791666666666667,1065,2232,0.4771505376344086,93
both_global,wide,direction_matches,10,derived_period,2020s,4355,6672,0.6527278177458034,2172,3336,0.6510791366906474,156
both_global,wide,direction_matches,20,overall,Overall,5559,15048,0.3694178628389155,2769,7524,0.36802232854864436,149
both_global,wide,direction_matches,20,surface,Hard,3802,9646,0.39415301679452625,1896,4823,0.3931163176446195,146
both_global,wide,direction_matches,20,surface,Clay,1187,3744,0.3170405982905983,590,1872,0.31517094017094016,123
both_global,wide,direction_matches,20,surface,Grass,570,1658,0.34378769601930037,283,829,0.3413751507840772,103
both_global,wide,direction_matches,20,derived_period,to_2009,1004,3912,0.25664621676891614,500,1956,0.2556237218813906,37
both_global,wide,direction_matches,20,derived_period,2010s,1413,4464,0.3165322580645161,704,2232,0.3154121863799283,55
both_global,wide,direction_matches,20,derived_period,2020s,3142,6672,0.4709232613908873,1565,3336,0.4691247002398082,104
both_global,body,direction_points,0,overall,Overall,15048,15048,1.0,7524,7524,1.0,1002
both_global,body,direction_points,0,surface,Hard,9646,9646,1.0,4823,4823,1.0,753
both_global,body,direction_points,0,surface,Clay,3744,3744,1.0,1872,1872,1.0,587
both_global,body,direction_points,0,surface,Grass,1658,1658,1.0,829,829,1.0,359
both_global,body,direction_points,0,derived_period,to_2009,3912,3912,1.0,1956,1956,1.0,357
both_global,body,direction_points,0,derived_period,2010s,4464,4464,1.0,2232,2232,1.0,412
both_global,body,direction_points,0,derived_period,2020s,6672,6672,1.0,3336,3336,1.0,470
both_global,body,direction_points,10,overall,Overall,12736,15048,0.8463583200425305,6238,7524,0.8290802764486975,518
both_global,body,direction_points,10,surface,Hard,8389,9646,0.8696869168567282,4119,4823,0.8540327596931371,456
both_global,body,direction_points,10,surface,Clay,2962,3744,0.7911324786324786,1436,1872,0.7670940170940171,353
both_global,body,direction_points,10,surface,Grass,1385,1658,0.8353437876960192,683,829,0.8238841978287093,263
both_global,body,direction_points,10,derived_period,to_2009,3065,3912,0.7834867075664622,1492,1956,0.7627811860940695,167
both_global,body,direction_points,10,derived_period,2010s,3648,4464,0.8172043010752689,1776,2232,0.7956989247311828,218
both_global,body,direction_points,10,derived_period,2020s,6023,6672,0.9027278177458034,2970,3336,0.8902877697841727,299
both_global,body,direction_points,25,overall,Overall,11640,15048,0.773524720893142,5654,7524,0.7514619883040936,406
both_global,body,direction_points,25,surface,Hard,7748,9646,0.8032345013477089,3778,4823,0.7833298776695004,374
both_global,body,direction_points,25,surface,Clay,2631,3744,0.7027243589743589,1269,1872,0.6778846153846154,291
both_global,body,direction_points,25,surface,Grass,1261,1658,0.7605548854041013,607,829,0.7322074788902292,238
both_global,body,direction_points,25,derived_period,to_2009,2723,3912,0.6960633946830266,1308,1956,0.6687116564417178,132
both_global,body,direction_points,25,derived_period,2010s,3216,4464,0.7204301075268817,1548,2232,0.6935483870967742,173
both_global,body,direction_points,25,derived_period,2020s,5701,6672,0.8544664268585132,2798,3336,0.8387290167865707,246
both_global,body,direction_points,50,overall,Overall,10246,15048,0.6808878256246678,4923,7524,0.6543062200956937,324
both_global,body,direction_points,50,surface,Hard,6876,9646,0.712834335475845,3308,4823,0.6858801575782708,308
both_global,body,direction_points,50,surface,Clay,2259,3744,0.6033653846153846,1078,1872,0.5758547008547008,240
both_global,body,direction_points,50,surface,Grass,1111,1658,0.6700844390832328,537,829,0.6477683956574186,199
both_global,body,direction_points,50,derived_period,to_2009,2272,3912,0.5807770961145194,1071,1956,0.5475460122699386,98
both_global,body,direction_points,50,derived_period,2010s,2742,4464,0.614247311827957,1309,2232,0.5864695340501792,134
both_global,body,direction_points,50,derived_period,2020s,5232,6672,0.7841726618705036,2543,3336,0.7622901678657075,208
both_global,body,direction_points,100,overall,Overall,8231,15048,0.5469829877724615,3872,7524,0.5146198830409356,240
both_global,body,direction_points,100,surface,Hard,5586,9646,0.579100145137881,2641,4823,0.5475844909807174,230
both_global,body,direction_points,100,surface,Clay,1741,3744,0.4650106837606838,810,1872,0.4326923076923077,184
both_global,body,direction_points,100,surface,Grass,904,1658,0.5452352231604343,421,829,0.5078407720144753,160
both_global,body,direction_points,100,derived_period,to_2009,1736,3912,0.4437627811860941,803,1956,0.4105316973415133,70
both_global,body,direction_points,100,derived_period,2010s,2166,4464,0.4852150537634409,1009,2232,0.4520609318996416,95
both_global,body,direction_points,100,derived_period,2020s,4329,6672,0.6488309352517986,2060,3336,0.617505995203837,159
both_global,body,direction_points,250,overall,Overall,4955,15048,0.3292796384901648,2281,7524,0.3031632110579479,127
both_global,body,direction_points,250,surface,Hard,3428,9646,0.35538046858801575,1581,4823,0.3278042712004976,122
both_global,body,direction_points,250,surface,Clay,994,3744,0.265491452991453,453,1872,0.2419871794871795,105
both_global,body,direction_points,250,surface,Grass,533,1658,0.32147165259348615,247,829,0.29794933655006034,94
both_global,body,direction_points,250,derived_period,to_2009,961,3912,0.24565439672801637,438,1956,0.22392638036809817,36
both_global,body,direction_points,250,derived_period,2010s,1260,4464,0.28225806451612906,574,2232,0.257168458781362,49
both_global,body,direction_points,250,derived_period,2020s,2734,6672,0.40977218225419665,1269,3336,0.38039568345323743,88
both_global,body,direction_matches,0,overall,Overall,15048,15048,1.0,7524,7524,1.0,1002
both_global,body,direction_matches,0,surface,Hard,9646,9646,1.0,4823,4823,1.0,753
both_global,body,direction_matches,0,surface,Clay,3744,3744,1.0,1872,1872,1.0,587
both_global,body,direction_matches,0,surface,Grass,1658,1658,1.0,829,829,1.0,359
both_global,body,direction_matches,0,derived_period,to_2009,3912,3912,1.0,1956,1956,1.0,357
both_global,body,direction_matches,0,derived_period,2010s,4464,4464,1.0,2232,2232,1.0,412
both_global,body,direction_matches,0,derived_period,2020s,6672,6672,1.0,3336,3336,1.0,470
both_global,body,direction_matches,1,overall,Overall,13271,15048,0.8819112174375332,6630,7524,0.8811802232854864,574
both_global,body,direction_matches,1,surface,Hard,8691,9646,0.9009952311839104,4342,4823,0.9002695417789758,493
both_global,body,direction_matches,1,surface,Clay,3137,3744,0.8378739316239316,1567,1872,0.8370726495726496,384
both_global,body,direction_matches,1,surface,Grass,1443,1658,0.8703256936067552,721,829,0.8697225572979493,283
both_global,body,direction_matches,1,derived_period,to_2009,3228,3912,0.8251533742331288,1611,1956,0.8236196319018405,188
both_global,body,direction_matches,1,derived_period,2010s,3876,4464,0.8682795698924731,1937,2232,0.867831541218638,248
both_global,body,direction_matches,1,derived_period,2020s,6167,6672,0.924310551558753,3082,3336,0.9238609112709832,321
both_global,body,direction_matches,3,overall,Overall,11515,15048,0.7652179691653376,5748,7524,0.7639553429027113,380
both_global,body,direction_matches,3,surface,Hard,7667,9646,0.7948372382334646,3827,4823,0.793489529338586,357
both_global,body,direction_matches,3,surface,Clay,2621,3744,0.7000534188034188,1308,1872,0.6987179487179487,277
both_global,body,direction_matches,3,surface,Grass,1227,1658,0.7400482509047045,613,829,0.7394451145958987,227
both_global,body,direction_matches,3,derived_period,to_2009,2625,3912,0.6710122699386503,1307,1956,0.668200408997955,118
both_global,body,direction_matches,3,derived_period,2010s,3255,4464,0.7291666666666666,1625,2232,0.7280465949820788,170
both_global,body,direction_matches,3,derived_period,2020s,5635,6672,0.844574340527578,2816,3336,0.8441247002398081,231
both_global,body,direction_matches,5,overall,Overall,10326,15048,0.6862041467304625,5147,7524,0.6840776182881446,320
both_global,body,direction_matches,5,surface,Hard,6944,9646,0.7198838896952104,3461,4823,0.7176031515654158,305
both_global,body,direction_matches,5,surface,Clay,2286,3744,0.6105769230769231,1140,1872,0.6089743589743589,241
both_global,body,direction_matches,5,surface,Grass,1096,1658,0.661037394451146,546,829,0.6586248492159228,198
both_global,body,direction_matches,5,derived_period,to_2009,2252,3912,0.5756646216768916,1120,1956,0.5725971370143149,101
both_global,body,direction_matches,5,derived_period,2010s,2846,4464,0.6375448028673835,1419,2232,0.635752688172043,143
both_global,body,direction_matches,5,derived_period,2020s,5228,6672,0.7835731414868106,2608,3336,0.7817745803357314,201
both_global,body,direction_matches,10,overall,Overall,8071,15048,0.5363503455608719,4013,7524,0.5333599149388623,226
both_global,body,direction_matches,10,surface,Hard,5432,9646,0.5631349782293179,2702,4823,0.5602322206095791,217
both_global,body,direction_matches,10,surface,Clay,1765,3744,0.47142094017094016,875,1872,0.4674145299145299,178
both_global,body,direction_matches,10,surface,Grass,874,1658,0.5271411338962606,436,829,0.525934861278649,151
both_global,body,direction_matches,10,derived_period,to_2009,1602,3912,0.40950920245398775,796,1956,0.4069529652351738,60
both_global,body,direction_matches,10,derived_period,2010s,2130,4464,0.4771505376344086,1058,2232,0.47401433691756273,90
both_global,body,direction_matches,10,derived_period,2020s,4339,6672,0.6503297362110312,2159,3336,0.6471822541966427,155
both_global,body,direction_matches,20,overall,Overall,5515,15048,0.3664938862307283,2733,7524,0.363237639553429,146
both_global,body,direction_matches,20,surface,Hard,3768,9646,0.39062823968484345,1869,4823,0.3875181422351234,143
both_global,body,direction_matches,20,surface,Clay,1182,3744,0.3157051282051282,585,1872,0.3125,122
both_global,body,direction_matches,20,surface,Grass,565,1658,0.3407720144752714,279,829,0.3365500603136309,100
both_global,body,direction_matches,20,derived_period,to_2009,998,3912,0.2551124744376278,495,1956,0.25306748466257667,36
both_global,body,direction_matches,20,derived_period,2010s,1406,4464,0.3149641577060932,698,2232,0.31272401433691754,55
both_global,body,direction_matches,20,derived_period,2020s,3111,6672,0.4662769784172662,1540,3336,0.4616306954436451,102
both_global,T,direction_points,0,overall,Overall,15048,15048,1.0,7524,7524,1.0,1002
both_global,T,direction_points,0,surface,Hard,9646,9646,1.0,4823,4823,1.0,753
both_global,T,direction_points,0,surface,Clay,3744,3744,1.0,1872,1872,1.0,587
both_global,T,direction_points,0,surface,Grass,1658,1658,1.0,829,829,1.0,359
both_global,T,direction_points,0,derived_period,to_2009,3912,3912,1.0,1956,1956,1.0,357
both_global,T,direction_points,0,derived_period,2010s,4464,4464,1.0,2232,2232,1.0,412
both_global,T,direction_points,0,derived_period,2020s,6672,6672,1.0,3336,3336,1.0,470
both_global,T,direction_points,10,overall,Overall,12507,15048,0.831140350877193,6126,7524,0.8141945773524721,482
both_global,T,direction_points,10,surface,Hard,8256,9646,0.8558988181629691,4054,4823,0.84055567074435,427
both_global,T,direction_points,10,surface,Clay,2889,3744,0.7716346153846154,1404,1872,0.75,334
both_global,T,direction_points,10,surface,Grass,1362,1658,0.8214716525934861,668,829,0.8057901085645356,260
both_global,T,direction_points,10,derived_period,to_2009,3032,3912,0.7750511247443763,1476,1956,0.754601226993865,166
both_global,T,direction_points,10,derived_period,2010s,3558,4464,0.7970430107526881,1733,2232,0.7764336917562724,201
both_global,T,direction_points,10,derived_period,2020s,5917,6672,0.8868405275779376,2917,3336,0.874400479616307,278
both_global,T,direction_points,25,overall,Overall,11219,15048,0.7455475810738968,5453,7524,0.7247474747474747,378
both_global,T,direction_points,25,surface,Hard,7494,9646,0.7769023429400788,3656,4823,0.7580344184117769,347
both_global,T,direction_points,25,surface,Clay,2507,3744,0.6696047008547008,1208,1872,0.6452991452991453,271
both_global,T,direction_points,25,surface,Grass,1218,1658,0.7346200241254524,589,829,0.7104945717732207,223
both_global,T,direction_points,25,derived_period,to_2009,2652,3912,0.6779141104294478,1280,1956,0.65439672801636,127
both_global,T,direction_points,25,derived_period,2010s,3079,4464,0.6897401433691757,1482,2232,0.6639784946236559,159
both_global,T,direction_points,25,derived_period,2020s,5488,6672,0.8225419664268585,2691,3336,0.8066546762589928,228
both_global,T,direction_points,50,overall,Overall,9681,15048,0.643341307814992,4655,7524,0.6186868686868687,297
both_global,T,direction_points,50,surface,Hard,6528,9646,0.6767572050590919,3146,4823,0.6522911051212938,281
both_global,T,direction_points,50,surface,Clay,2092,3744,0.5587606837606838,997,1872,0.5325854700854701,216
both_global,T,direction_points,50,surface,Grass,1061,1658,0.6399276236429433,512,829,0.617611580217129,188
both_global,T,direction_points,50,derived_period,to_2009,2182,3912,0.5577709611451943,1038,1956,0.5306748466257669,98
both_global,T,direction_points,50,derived_period,2010s,2577,4464,0.5772849462365591,1231,2232,0.5515232974910395,127
both_global,T,direction_points,50,derived_period,2020s,4922,6672,0.7377098321342925,2386,3336,0.7152278177458034,186
both_global,T,direction_points,100,overall,Overall,7538,15048,0.5009303561935141,3578,7524,0.475544922913344,207
both_global,T,direction_points,100,surface,Hard,5081,9646,0.5267468380675928,2407,4823,0.499066970765084,196
both_global,T,direction_points,100,surface,Clay,1623,3744,0.43349358974358976,776,1872,0.41452991452991456,159
both_global,T,direction_points,100,surface,Grass,834,1658,0.503015681544029,395,829,0.4764776839565742,149
both_global,T,direction_points,100,derived_period,to_2009,1606,3912,0.4105316973415133,753,1956,0.38496932515337423,60
both_global,T,direction_points,100,derived_period,2010s,1959,4464,0.4388440860215054,922,2232,0.41308243727598565,81
both_global,T,direction_points,100,derived_period,2020s,3973,6672,0.5954736211031175,1903,3336,0.5704436450839329,139
both_global,T,direction_points,250,overall,Overall,4296,15048,0.28548644338118023,1957,7524,0.2601010101010101,122
both_global,T,direction_points,250,surface,Hard,2968,9646,0.3076923076923077,1348,4823,0.27949409081484555,120
both_global,T,direction_points,250,surface,Clay,864,3744,0.23076923076923078,395,1872,0.2110042735042735,97
both_global,T,direction_points,250,surface,Grass,464,1658,0.2798552472858866,214,829,0.25814234016887816,89
both_global,T,direction_points,250,derived_period,to_2009,850,3912,0.217280163599182,379,1956,0.19376278118609408,34
both_global,T,direction_points,250,derived_period,2010s,1069,4464,0.23947132616487454,492,2232,0.22043010752688172,43
both_global,T,direction_points,250,derived_period,2020s,2377,6672,0.35626498800959233,1086,3336,0.3255395683453237,85
both_global,T,direction_matches,0,overall,Overall,15048,15048,1.0,7524,7524,1.0,1002
both_global,T,direction_matches,0,surface,Hard,9646,9646,1.0,4823,4823,1.0,753
both_global,T,direction_matches,0,surface,Clay,3744,3744,1.0,1872,1872,1.0,587
both_global,T,direction_matches,0,surface,Grass,1658,1658,1.0,829,829,1.0,359
both_global,T,direction_matches,0,derived_period,to_2009,3912,3912,1.0,1956,1956,1.0,357
both_global,T,direction_matches,0,derived_period,2010s,4464,4464,1.0,2232,2232,1.0,412
both_global,T,direction_matches,0,derived_period,2020s,6672,6672,1.0,3336,3336,1.0,470
both_global,T,direction_matches,1,overall,Overall,13255,15048,0.8808479532163743,6618,7524,0.879585326953748,573
both_global,T,direction_matches,1,surface,Hard,8684,9646,0.9002695417789758,4337,4823,0.899232842629069,490
both_global,T,direction_matches,1,surface,Clay,3131,3744,0.8362713675213675,1562,1872,0.8344017094017094,386
both_global,T,direction_matches,1,surface,Grass,1440,1658,0.8685162846803377,719,829,0.8673100120627262,282
both_global,T,direction_matches,1,derived_period,to_2009,3226,3912,0.8246421267893661,1610,1956,0.8231083844580777,187
both_global,T,direction_matches,1,derived_period,2010s,3873,4464,0.8676075268817204,1934,2232,0.8664874551971327,249
both_global,T,direction_matches,1,derived_period,2020s,6156,6672,0.9226618705035972,3074,3336,0.9214628297362111,320
both_global,T,direction_matches,3,overall,Overall,11487,15048,0.7633572567783095,5724,7524,0.7607655502392344,378
both_global,T,direction_matches,3,surface,Hard,7656,9646,0.7936968691685673,3817,4823,0.7914161310387725,356
both_global,T,direction_matches,3,surface,Clay,2606,3744,0.6960470085470085,1296,1872,0.6923076923076923,274
both_global,T,direction_matches,3,surface,Grass,1225,1658,0.7388419782870929,611,829,0.7370325693606755,226
both_global,T,direction_matches,3,derived_period,to_2009,2621,3912,0.6699897750511248,1304,1956,0.6666666666666666,117
both_global,T,direction_matches,3,derived_period,2010s,3248,4464,0.7275985663082437,1618,2232,0.724910394265233,170
both_global,T,direction_matches,3,derived_period,2020s,5618,6672,0.8420263788968825,2802,3336,0.8399280575539568,229
both_global,T,direction_matches,5,overall,Overall,10314,15048,0.6854066985645934,5139,7524,0.6830143540669856,319
both_global,T,direction_matches,5,surface,Hard,6935,9646,0.7189508604602944,3457,4823,0.7167737922454903,302
both_global,T,direction_matches,5,surface,Clay,2284,3744,0.6100427350427351,1137,1872,0.6073717948717948,241
both_global,T,direction_matches,5,surface,Grass,1095,1658,0.6604342581423401,545,829,0.6574185765983113,197
both_global,T,direction_matches,5,derived_period,to_2009,2249,3912,0.5748977505112475,1119,1956,0.5720858895705522,100
both_global,T,direction_matches,5,derived_period,2010s,2846,4464,0.6375448028673835,1418,2232,0.6353046594982079,143
both_global,T,direction_matches,5,derived_period,2020s,5219,6672,0.7822242206235012,2602,3336,0.7799760191846523,200
both_global,T,direction_matches,10,overall,Overall,8081,15048,0.5370148856990963,4021,7524,0.5344231791600212,229
both_global,T,direction_matches,10,surface,Hard,5442,9646,0.5641716773792246,2709,4823,0.5616835994194485,219
both_global,T,direction_matches,10,surface,Clay,1767,3744,0.4719551282051282,879,1872,0.46955128205128205,179
both_global,T,direction_matches,10,surface,Grass,872,1658,0.525934861278649,433,829,0.5223160434258143,152
both_global,T,direction_matches,10,derived_period,to_2009,1602,3912,0.40950920245398775,796,1956,0.4069529652351738,61
both_global,T,direction_matches,10,derived_period,2010s,2138,4464,0.4789426523297491,1064,2232,0.4767025089605735,93
both_global,T,direction_matches,10,derived_period,2020s,4341,6672,0.6506294964028777,2161,3336,0.6477817745803357,156
both_global,T,direction_matches,20,overall,Overall,5526,15048,0.3672248803827751,2744,7524,0.3646996278575226,149
both_global,T,direction_matches,20,surface,Hard,3773,9646,0.3911465892597968,1875,4823,0.3887621812150114,146
both_global,T,direction_matches,20,surface,Clay,1184,3744,0.3162393162393162,587,1872,0.31356837606837606,123
both_global,T,direction_matches,20,surface,Grass,569,1658,0.34318455971049455,282,829,0.3401688781664656,102
both_global,T,direction_matches,20,derived_period,to_2009,998,3912,0.2551124744376278,495,1956,0.25306748466257667,37
both_global,T,direction_matches,20,derived_period,2010s,1400,4464,0.31362007168458783,695,2232,0.31137992831541217,55
both_global,T,direction_matches,20,derived_period,2020s,3128,6672,0.46882494004796166,1554,3336,0.4658273381294964,104
both_surface,wide,direction_points,0,overall,Overall,15048,15048,1.0,7524,7524,1.0,1002
both_surface,wide,direction_points,0,surface,Hard,9646,9646,1.0,4823,4823,1.0,753
both_surface,wide,direction_points,0,surface,Clay,3744,3744,1.0,1872,1872,1.0,587
both_surface,wide,direction_points,0,surface,Grass,1658,1658,1.0,829,829,1.0,359
both_surface,wide,direction_points,0,derived_period,to_2009,3912,3912,1.0,1956,1956,1.0,357
both_surface,wide,direction_points,0,derived_period,2010s,4464,4464,1.0,2232,2232,1.0,412
both_surface,wide,direction_points,0,derived_period,2020s,6672,6672,1.0,3336,3336,1.0,470
both_surface,wide,direction_points,10,overall,Overall,11232,15048,0.7464114832535885,5444,7524,0.723551302498671,466
both_surface,wide,direction_points,10,surface,Hard,7874,9646,0.8162969106365333,3846,4823,0.7974289861082314,395
both_surface,wide,direction_points,10,surface,Clay,2489,3744,0.6647970085470085,1193,1872,0.6372863247863247,291
both_surface,wide,direction_points,10,surface,Grass,869,1658,0.5241254523522316,405,829,0.48854041013269,164
both_surface,wide,direction_points,10,derived_period,to_2009,2695,3912,0.6889059304703476,1308,1956,0.6687116564417178,152
both_surface,wide,direction_points,10,derived_period,2010s,3127,4464,0.7004928315412187,1502,2232,0.6729390681003584,201
both_surface,wide,direction_points,10,derived_period,2020s,5410,6672,0.8108513189448441,2634,3336,0.789568345323741,264
both_surface,wide,direction_points,25,overall,Overall,9641,15048,0.6406831472620946,4613,7524,0.6131047315257842,348
both_surface,wide,direction_points,25,surface,Hard,7055,9646,0.7313912502591748,3420,4823,0.7091022185361808,303
both_surface,wide,direction_points,25,surface,Clay,1969,3744,0.5259081196581197,914,1872,0.48824786324786323,207
both_surface,wide,direction_points,25,surface,Grass,617,1658,0.3721351025331725,279,829,0.3365500603136309,110
both_surface,wide,direction_points,25,derived_period,to_2009,2292,3912,0.5858895705521472,1084,1956,0.5541922290388548,123
both_surface,wide,direction_points,25,derived_period,2010s,2584,4464,0.578853046594982,1229,2232,0.5506272401433692,152
both_surface,wide,direction_points,25,derived_period,2020s,4765,6672,0.7141786570743405,2300,3336,0.6894484412470024,204
both_surface,wide,direction_points,50,overall,Overall,7825,15048,0.5200026581605529,3702,7524,0.4920255183413078,264
both_surface,wide,direction_points,50,surface,Hard,6019,9646,0.623989218328841,2892,4823,0.5996267883060336,245
both_surface,wide,direction_points,50,surface,Clay,1427,3744,0.38114316239316237,645,1872,0.34455128205128205,149
both_surface,wide,direction_points,50,surface,Grass,379,1658,0.22858866103739445,165,829,0.19903498190591074,71
both_surface,wide,direction_points,50,derived_period,to_2009,1813,3912,0.46344580777096117,843,1956,0.43098159509202455,89
both_surface,wide,direction_points,50,derived_period,2010s,1978,4464,0.44310035842293904,930,2232,0.4166666666666667,105
both_surface,wide,direction_points,50,derived_period,2020s,4034,6672,0.6046163069544365,1929,3336,0.5782374100719424,168
both_surface,wide,direction_points,100,overall,Overall,5648,15048,0.3753322700691122,2620,7524,0.34821903242955876,187
both_surface,wide,direction_points,100,surface,Hard,4608,9646,0.477710968277006,2178,4823,0.45158614969935723,171
both_surface,wide,direction_points,100,surface,Clay,858,3744,0.22916666666666666,366,1872,0.1955128205128205,97
both_surface,wide,direction_points,100,surface,Grass,182,1658,0.1097708082026538,76,829,0.09167671893848009,36
both_surface,wide,direction_points,100,derived_period,to_2009,1285,3912,0.3284764826175869,592,1956,0.30265848670756645,55
both_surface,wide,direction_points,100,derived_period,2010s,1391,4464,0.31160394265232977,647,2232,0.28987455197132617,69
both_surface,wide,direction_points,100,derived_period,2020s,2972,6672,0.44544364508393286,1381,3336,0.41396882494004794,126
both_surface,wide,direction_points,250,overall,Overall,2743,15048,0.18228335991493885,1229,7524,0.16334396597554493,104
both_surface,wide,direction_points,250,surface,Hard,2473,9646,0.2563756997719262,1121,4823,0.23242794940908149,100
both_surface,wide,direction_points,250,surface,Clay,237,3744,0.06330128205128205,98,1872,0.05235042735042735,29
both_surface,wide,direction_points,250,surface,Grass,33,1658,0.019903498190591073,10,829,0.012062726176115802,13
both_surface,wide,direction_points,250,derived_period,to_2009,600,3912,0.15337423312883436,264,1956,0.13496932515337423,32
both_surface,wide,direction_points,250,derived_period,2010s,711,4464,0.1592741935483871,316,2232,0.14157706093189965,38
both_surface,wide,direction_points,250,derived_period,2020s,1432,6672,0.2146282973621103,649,3336,0.1945443645083933,68
both_surface,wide,direction_matches,0,overall,Overall,15048,15048,1.0,7524,7524,1.0,1002
both_surface,wide,direction_matches,0,surface,Hard,9646,9646,1.0,4823,4823,1.0,753
both_surface,wide,direction_matches,0,surface,Clay,3744,3744,1.0,1872,1872,1.0,587
both_surface,wide,direction_matches,0,surface,Grass,1658,1658,1.0,829,829,1.0,359
both_surface,wide,direction_matches,0,derived_period,to_2009,3912,3912,1.0,1956,1956,1.0,357
both_surface,wide,direction_matches,0,derived_period,2010s,4464,4464,1.0,2232,2232,1.0,412
both_surface,wide,direction_matches,0,derived_period,2020s,6672,6672,1.0,3336,3336,1.0,470
both_surface,wide,direction_matches,1,overall,Overall,12067,15048,0.8019005847953217,6027,7524,0.80103668261563,523
both_surface,wide,direction_matches,1,surface,Hard,8324,9646,0.8629483723823347,4159,4823,0.8623263528923907,446
both_surface,wide,direction_matches,1,surface,Clay,2724,3744,0.7275641025641025,1360,1872,0.7264957264957265,315
both_surface,wide,direction_matches,1,surface,Grass,1019,1658,0.6145958986731002,508,829,0.6127864897466827,192
both_surface,wide,direction_matches,1,derived_period,to_2009,2860,3912,0.7310838445807771,1429,1956,0.7305725971370143,172
both_surface,wide,direction_matches,1,derived_period,2010s,3483,4464,0.780241935483871,1740,2232,0.7795698924731183,231
both_surface,wide,direction_matches,1,derived_period,2020s,5724,6672,0.8579136690647482,2858,3336,0.8567146282973621,285
